COMPANY,TYPENAME,RAM,OS,WEIGHT,PRICE,IPS,TOUCHSCREEN,PIXELS_PI,CLOCK_SPEED,PROCESSOR,HDD,SSD,GPU COMPANY
HP,Notebook,16,Windows,2.1,1066.28,0,0,141.21199808219862,1.8,Intel Core i7,0,512,Intel
Asus,Notebook,4,Windows,2.2,339.48,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel
Lenovo,Notebook,4,Other OS,2.1,366.16,0,0,100.45466986113651,2.3,Intel Core i5,500,0,Intel
Lenovo,Notebook,8,Other OS,2.2,652.28,0,0,141.21199808219862,2.7,Intel Core i7,1000,0,Nvidia
Asus,Notebook,4,Windows,2.0,707.48,0,0,157.3505121487356,2.4,Intel Core i3,0,256,Intel
Lenovo,Notebook,4,Windows,2.32,759.0,0,0,141.21199808219862,2.5,Intel Core i7,0,0,Intel
Lenovo,Gaming,16,Windows,3.31,1200.6000000000001,1,0,141.21199808219862,2.6,Intel Core i7,0,512,Nvidia
MSI,Gaming,16,Windows,1.91,1981.1004,0,0,141.21199808219862,2.6,Intel Core i7,1000,128,Nvidia
HP,Notebook,4,Windows,2.07,598.0,0,0,100.45466986113651,2.3,Intel Core i3,500,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.36,1506.04,1,1,209.8006828649808,2.3,Intel Core i5,0,256,Intel
Lenovo,Ultrabook,6,Windows,1.54,764.52,0,0,141.21199808219862,2.7,Intel Core i7,0,256,Nvidia
Dell,Notebook,8,Other OS,1.98,823.4092,0,0,141.21199808219862,2.7,Intel Core i7,0,256,Nvidia
Acer,Notebook,4,Windows,2.1,306.36,0,0,100.45466986113651,2.0,Other Intel Processor,500,0,Intel
HP,Notebook,6,Windows,2.18,735.08,1,0,141.21199808219862,2.6,Intel Core i7,1000,0,Nvidia
Asus,Gaming,8,Windows,2.591,836.2800000000001,1,0,141.21199808219862,2.6,Intel Core i7,1000,256,Nvidia
Dell,2 in 1 Convertible,16,Windows,2.09,1084.68,0,1,141.21199808219862,2.7,Intel Core i7,0,512,Intel
Acer,Notebook,4,Windows,2.23,635.72,0,0,141.21199808219862,2.5,Intel Core i5,0,256,Nvidia
Dell,Ultrabook,8,Other OS,1.23,1011.08,0,1,276.053530085501,2.4,Intel Core i5,0,256,Intel
Acer,Gaming,16,Windows,4.2,2391.08,1,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia
Lenovo,Gaming,8,Windows,2.4,753.48,1,0,141.21199808219862,2.5,Intel Core i5,1000,0,Nvidia
Samsung,2 in 1 Convertible,4,Other OS,1.15,606.28,1,1,234.50740003017813,2.0,AMD Processor,0,0,ARM
HP,Notebook,4,Windows,1.86,446.20000000000005,0,0,100.45466986113651,2.5,Intel Core i5,500,0,Intel
Apple,Ultrabook,8,Mac,0.92,1069.96,1,0,226.41554716935852,1.1,Other Intel Processor,0,0,Intel
Dell,2 in 1 Convertible,8,Windows,1.6,1103.0800000000002,1,1,165.6321180513006,2.5,Intel Core i5,0,256,Intel
HP,Notebook,12,Windows,2.21,1220.8400000000001,1,0,141.21199808219862,2.8,Intel Core i7,1000,128,Nvidia
Lenovo,Notebook,4,Other OS,1.9,338.56,0,0,100.45466986113651,2.0,Intel Core i3,1000,0,AMD
Asus,Gaming,16,Windows,4.3,1978.0,1,0,127.33567457123111,2.6,Intel Core i7,1000,512,Nvidia
Acer,Notebook,4,Other OS,2.1,250.24,0,0,100.45466986113651,2.0,Other Intel Processor,1000,0,Intel
MSI,Gaming,16,Windows,2.43,1884.988,0,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia
Dell,Notebook,4,Windows,2.3,459.08000000000004,0,0,100.45466986113651,2.0,Intel Core i3,0,128,AMD
Lenovo,Notebook,8,Other OS,2.2,578.6800000000001,0,0,100.45466986113651,2.5,Intel Core i7,500,0,Nvidia
Dell,2 in 1 Convertible,16,Windows,2.0,1182.2,0,1,141.21199808219862,1.8,Intel Core i7,0,512,Intel
Dell,Ultrabook,16,Windows,1.2,2465.6,0,1,276.053530085501,2.7,Intel Core i7,0,512,Intel
Asus,Gaming,8,Windows,2.2,1075.48,0,0,141.21199808219862,2.6,Intel Core i7,1000,0,Nvidia
Dell,Notebook,8,Windows,2.36,817.88,0,0,141.21199808219862,2.5,Intel Core i5,0,256,AMD
HP,Notebook,8,Windows,1.91,532.6800000000001,0,0,100.45466986113651,2.5,Intel Core i5,0,256,Intel
Lenovo,Notebook,4,Windows,2.2,275.08,0,0,100.45466986113651,2.2,AMD Processor,500,0,AMD
Acer,Notebook,8,Windows,3.3,578.6800000000001,0,0,106.11306214269258,2.0,Intel Core i3,1000,0,Nvidia
Asus,Gaming,16,Windows,2.2,2253.08,0,0,141.21199808219862,2.8,Intel Core i7,1000,256,Nvidia
Apple,Ultrabook,8,Mac,0.92,1176.68,1,0,226.41554716935852,1.2,Other Intel Processor,0,0,Intel
Asus,Notebook,16,Windows,2.2,1609.0800000000002,0,0,141.21199808219862,2.8,Intel Core i7,1000,128,Nvidia
MSI,Gaming,16,Windows,2.43,1793.0708000000002,1,0,127.33567457123111,2.6,Intel Core i7,1000,256,Nvidia
Dell,2 in 1 Convertible,8,Windows,2.191,919.08,1,1,141.21199808219862,2.5,Intel Core i5,0,256,Intel
Asus,Gaming,16,Windows,2.9,1793.0800000000002,0,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia
Acer,Netbook,2,Other OS,1.3,160.08,0,0,135.0942111925629,1.5,Other Intel Processor,0,32,Intel
Acer,Notebook,4,Windows,3.3,550.16,0,0,106.11306214269258,2.0,Intel Core i3,1000,0,Nvidia
Lenovo,Notebook,8,Other OS,2.8,495.88,0,0,106.11306214269258,2.5,Intel Core i5,1000,0,Intel
Lenovo,Gaming,8,Windows,2.6,1170.24,1,0,141.21199808219862,2.6,Intel Core i7,1000,128,Nvidia
Acer,2 in 1 Convertible,8,Windows,1.2,1057.0800000000002,1,1,157.3505121487356,1.3,Intel Core i7,0,256,Intel
Lenovo,Notebook,8,Windows,2.3,1406.68,1,0,141.21199808219862,2.6,Intel Core i7,0,256,Intel
MSI,Gaming,8,Windows,2.2,1358.0212,0,0,141.21199808219862,2.6,Intel Core i7,1000,128,Nvidia
HP,Notebook,6,Windows,2.1,486.68,0,0,141.21199808219862,2.7,AMD Processor,1000,0,AMD
Dell,Ultrabook,8,Windows,1.26,1576.3004,0,1,176.23257360658386,2.4,Intel Core i5,0,256,Intel
Dell,2 in 1 Convertible,4,Windows,2.08,468.28000000000003,0,1,146.86047800548656,2.4,Intel Core i3,500,0,Intel
Asus,Notebook,4,Windows,2.65,284.28000000000003,0,0,100.45466986113651,1.6,Other Intel Processor,1000,0,Intel
Dell,Ultrabook,8,Windows,1.29,1358.8400000000001,0,1,276.053530085501,2.7,Intel Core i7,0,256,Intel
Dell,Notebook,4,Other OS,2.18,480.11120000000005,0,0,100.45466986113651,2.5,Intel Core i5,1000,0,Intel
Lenovo,Gaming,16,Windows,2.6,946.6800000000001,1,1,141.21199808219862,2.6,Intel Core i7,1000,128,Nvidia
MSI,Gaming,8,Windows,2.2,1057.0800000000002,0,0,141.21199808219862,2.8,Intel Core i7,1000,128,Nvidia
Lenovo,Netbook,16,Windows,1.3,1518.0,1,1,176.23257360658386,2.5,Intel Core i7,0,512,Intel
Razer,Gaming,16,Windows,1.95,3219.08,0,0,157.3505121487356,2.8,Intel Core i7,0,1000,Nvidia
Dell,Notebook,8,Windows,2.3,431.4892,0,1,100.45466986113651,2.4,Intel Core i3,1000,0,Intel
MSI,Gaming,16,Windows,2.7,1470.16,0,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia
Apple,Ultrabook,4,Mac,1.08,882.2800000000001,0,0,135.0942111925629,1.6,Intel Core i5,0,0,Intel
HP,Notebook,4,Windows,2.1,439.76,0,0,141.21199808219862,2.0,Intel Core i3,1000,0,Intel
HP,Ultrabook,8,Windows,1.54,2022.3348,0,0,209.8006828649808,2.5,Intel Core i7,0,256,Intel
Dell,Notebook,4,Windows,2.24,678.0400000000001,0,0,100.45466986113651,2.3,Intel Core i5,500,0,Intel
MSI,Gaming,8,Windows,2.3,1075.48,0,0,141.21199808219862,2.6,Intel Core i7,1000,128,Nvidia
Lenovo,Notebook,16,Windows,1.4,1379.0800000000002,1,0,165.6321180513006,2.7,Intel Core i7,0,512,Intel
Lenovo,Notebook,6,Windows,2.2,549.7644,0,0,141.21199808219862,3.6,AMD Processor,0,256,AMD
Asus,Ultrabook,8,Windows,1.45,1177.6000000000001,0,0,165.6321180513006,2.5,Intel Core i7,0,256,Intel
Acer,Notebook,4,Other OS,2.4,332.85600000000005,0,0,100.45466986113651,2.0,Intel Core i3,500,0,Intel
Dell,2 in 1 Convertible,16,Windows,2.77,1655.0800000000002,0,1,127.33567457123111,2.7,Intel Core i7,0,512,Nvidia
HP,Notebook,4,Windows,1.54,1011.9908,0,0,157.3505121487356,2.3,Intel Core i5,0,256,Intel
Asus,Gaming,16,Windows,2.5,1472.0,1,0,141.21199808219862,2.8,Intel Core i7,1000,256,Nvidia
Dell,Notebook,4,Windows,1.6,805.0,0,0,111.93520355955211,2.5,Intel Core i5,500,0,Intel
Asus,Gaming,16,Windows,2.34,2139.0,1,0,141.21199808219862,2.6,Intel Core i7,1000,256,Nvidia
Lenovo,Notebook,8,Other OS,2.3,527.16,1,0,141.21199808219862,2.5,Intel Core i5,0,256,Intel
Dell,2 in 1 Convertible,8,Windows,1.24,1667.96,0,1,276.053530085501,1.2,Intel Core i5,0,256,Intel
Dell,Notebook,4,Other OS,2.2,298.08000000000004,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel
HP,Notebook,4,Windows,1.86,367.08000000000004,0,0,100.45466986113651,2.5,AMD Processor,500,0,AMD
Lenovo,Notebook,6,Windows,2.4,523.48,0,0,141.21199808219862,2.3,Intel Core i3,0,128,Nvidia
Lenovo,Notebook,8,Windows,1.9,986.24,1,0,157.3505121487356,2.3,Intel Core i5,0,256,Intel
Dell,Notebook,4,Windows,2.2,408.47080000000005,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel
Asus,Notebook,4,Windows,2.0,311.88,0,0,100.45466986113651,1.1,Other Intel Processor,1000,0,Intel
Asus,Gaming,16,Windows,4.0,1748.0,1,0,127.33567457123111,2.6,Intel Core i7,1000,128,Nvidia
Dell,Notebook,4,Windows,2.29,450.8,0,0,100.45466986113651,2.0,Intel Core i3,500,0,Intel
Lenovo,Notebook,8,Windows,2.32,823.4000000000001,0,0,141.21199808219862,2.5,Intel Core i7,0,0,AMD
MSI,Gaming,8,Windows,2.4,1130.68,0,0,141.21199808219862,2.6,Intel Core i7,1000,128,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,1.8,766.3692,0,1,157.3505121487356,2.3,Intel Core i5,0,128,Intel
Asus,Ultrabook,8,Windows,1.2,670.6800000000001,1,0,165.6321180513006,0.9,Other Intel Processor,0,512,Intel
Dell,Notebook,6,Windows,2.3,422.28000000000003,0,0,100.45466986113651,2.4,Intel Core i3,1000,0,Intel
Acer,Notebook,4,Other OS,2.4,265.88,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel
Dell,Notebook,2,Windows,2.2,348.68,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel
Lenovo,Notebook,8,Windows,2.6,827.08,1,0,141.21199808219862,2.6,Intel Core i7,1000,0,Nvidia
HP,Notebook,6,Windows,2.04,505.99080000000004,0,0,141.21199808219862,2.9,AMD Processor,0,0,AMD
Dell,Notebook,8,Other OS,2.3,741.5108,0,0,100.45466986113651,2.7,Intel Core i7,1000,0,AMD
HP,Netbook,2,Windows,1.17,192.28,0,0,135.0942111925629,1.6,Other Intel Processor,0,0,Intel
Asus,Notebook,4,Windows,2.2,662.6944000000001,0,0,100.45466986113651,2.5,Intel Core i7,500,0,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,1.8,586.96,1,1,157.3505121487356,2.5,Intel Core i7,0,128,Intel
Lenovo,2 in 1 Convertible,16,Windows,1.3,1379.0800000000002,1,1,276.053530085501,2.5,Intel Core i7,0,512,Intel
Lenovo,Notebook,2,Windows,1.5,210.68,0,0,111.93520355955211,1.6,Other Intel Processor,0,0,Intel
HP,Notebook,6,Windows,2.19,702.88,0,0,100.45466986113651,2.5,Intel Core i7,1000,0,AMD
Asus,Notebook,4,Windows,2.2,339.48,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel
Asus,Ultrabook,8,Windows,1.2,670.6800000000001,1,0,165.6321180513006,0.9,Other Intel Processor,0,512,Intel
Dell,Notebook,6,Windows,2.3,422.28000000000003,0,0,100.45466986113651,2.4,Intel Core i3,1000,0,Intel
Acer,Notebook,4,Other OS,2.4,265.88,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel
Dell,Notebook,2,Windows,2.2,348.68,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel
Lenovo,Notebook,8,Windows,2.6,827.08,1,0,141.21199808219862,2.6,Intel Core i7,1000,0,Nvidia
HP,Notebook,6,Windows,2.04,505.99080000000004,0,0,141.21199808219862,2.9,AMD Processor,0,0,AMD
Dell,Notebook,8,Other OS,2.3,741.5108,0,0,100.45466986113651,2.7,Intel Core i7,1000,0,AMD
HP,Netbook,2,Windows,1.17,192.28,0,0,135.0942111925629,1.6,Other Intel Processor,0,0,Intel
Asus,Notebook,4,Windows,2.2,662.6944000000001,0,0,100.45466986113651,2.5,Intel Core i7,500,0,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,1.8,586.96,1,1,157.3505121487356,2.5,Intel Core i7,0,128,Intel
Lenovo,2 in 1 Convertible,16,Windows,1.3,1379.0800000000002,1,1,276.053530085501,2.5,Intel Core i7,0,512,Intel
Lenovo,Notebook,2,Windows,1.5,210.68,0,0,111.93520355955211,1.6,Other Intel Processor,0,0,Intel
HP,Notebook,6,Windows,2.19,702.88,0,0,100.45466986113651,2.5,Intel Core i7,1000,0,AMD
Asus,Notebook,4,Windows,2.2,339.48,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel
Asus,Ultrabook,8,Windows,1.2,670.6800000000001,1,0,165.6321180513006,0.9,Other Intel Processor,0,512,Intel
Dell,Notebook,6,Windows,2.3,422.28000000000003,0,0,100.45466986113651,2.4,Intel Core i3,1000,0,Intel
Acer,Notebook,4,Other OS,2.4,265.88,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel
Dell,Notebook,2,Windows,2.2,348.68,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel
Lenovo,Notebook,8,Windows,2.6,827.08,1,0,141.21199808219862,2.6,Intel Core i7,1000,0,Nvidia
HP,Notebook,6,Windows,2.04,505.99080000000004,0,0,141.21199808219862,2.9,AMD Processor,0,0,AMD
Dell,Notebook,8,Other OS,2.3,741.5108,0,0,100.45466986113651,2.7,Intel Core i7,1000,0,AMD
HP,Netbook,2,Windows,1.17,192.28,0,0,135.0942111925629,1.6,Other Intel Processor,0,0,Intel
Asus,Notebook,4,Windows,2.2,662.6944000000001,0,0,100.45466986113651,2.5,Intel Core i7,500,0,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,1.8,586.96,1,1,157.3505121487356,2.5,Intel Core i7,0,128,Intel
Lenovo,2 in 1 Convertible,16,Windows,1.3,1379.0800000000002,1,1,276.053530085501,2.5,Intel Core i7,0,512,Intel
Lenovo,Notebook,2,Windows,1.5,210.68,0,0,111.93520355955211,1.6,Other Intel Processor,0,0,Intel
HP,Notebook,6,Windows,2.19,702.88,0,0,100.45466986113651,2.5,Intel Core i7,1000,0,AMD
Asus,Notebook,4,Windows,2.2,339.48,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel
